SUBCAT_PYRAMID_NAME,DESCRIPTION,CAT_PYRAMID_NAME,FILIAL_ID,FULL_NAME,FLAG_LOCAL_GENERAL,SNAP_DATE_DAY
Низкий ARPU,Ошибка в счёте,VIP,8,Поломка оборудования,1,2024-07-27
Высокий ARPU,Ошибка в счёте,Обычный,15,Технические работы,0,2024-08-03
Низкий ARPU,Проблема с сетью,Обычный,13,Технические работы,1,2023-05-02
Высокий ARPU,Проблема с сетью,Обычный,15,Поломка оборудования,0,2023-06-04
Высокий ARPU,Проблема с сетью,Обычный,3,Технические работы,0,2023-11-24
Низкий ARPU,Ошибка в счёте,Обычный,19,Технические работы,0,2024-06-11
Высокий ARPU,Ошибка в счёте,VIP,19,Поломка оборудования,0,2023-04-18
Низкий ARPU,Некачественный сервис,VIP,9,Технические работы,0,2023-04-20
Низкий ARPU,Ошибка в счёте,Обычный,15,Технические работы,1,2024-08-10
Низкий ARPU,Проблема с сетью,Обычный,15,Поломка оборудования,0,2024-06-22
Высокий ARPU,Проблема с сетью,Обычный,9,Поломка оборудования,0,2023-04-05
Высокий ARPU,Некачественный сервис,Обычный,19,Поломка оборудования,1,2024-08-29
Низкий ARPU,Некачественный сервис,Обычный,6,Технические работы,1,2023-08-15
Низкий ARPU,Ошибка в счёте,,4,Поломка оборудования,1,2024-02-12
Высокий ARPU,Проблема с сетью,Обычный,13,Поломка оборудования,0,2024-04-18
Низкий ARPU,Некачественный сервис,Обычный,9,Технические работы,0,2024-11-12
Низкий ARPU,Проблема с сетью,Обычный,4,Технические работы,0,2024-11-27
Низкий ARPU,Проблема с сетью,VIP,12,Технические работы,0,2024-03-04
Высокий ARPU,Некачественный сервис,VIP,15,Технические работы,1,2024-08-18
Низкий ARPU,Проблема с сетью,Обычный,11,Поломка оборудования,0,2023-06-03
Низкий ARPU,Некачественный сервис,Обычный,11,Поломка оборудования,1,2023-09-30
Высокий ARPU,Проблема с сетью,Обычный,9,Поломка оборудования,1,2024-02-08
Низкий ARPU,Некачественный сервис,Обычный,14,Технические работы,0,2024-03-02
Высокий ARPU,Проблема с сетью,VIP,15,Технические работы,0,2024-07-29
Высокий ARPU,Ошибка в счёте,Обычный,14,Поломка оборудования,1,2024-11-28
Низкий ARPU,Проблема с сетью,Обычный,2,Поломка оборудования,0,2024-04-15
Низкий ARPU,Некачественный сервис,VIP,7,Технические работы,0,2023-10-15
Высокий ARPU,Проблема с сетью,Обычный,12,Технические работы,0,2023-05-17
Низкий ARPU,Ошибка в счёте,VIP,7,Поломка оборудования,1,2024-07-13
Высокий ARPU,Проблема с сетью,Обычный,14,Поломка оборудования,1,2024-08-15
Высокий ARPU,Проблема с сетью,Обычный,5,Технические работы,1,2024-11-29
Низкий ARPU,Проблема с сетью,Обычный,11,Технические работы,1,2023-04-15
Низкий ARPU,Ошибка в счёте,Обычный,4,Поломка оборудования,0,2023-05-10
Высокий ARPU,Ошибка в счёте,Обычный,11,,1,2024-05-21
Низкий ARPU,Проблема с сетью,VIP,5,Технические работы,1,2023-04-22
Низкий ARPU,Ошибка в счёте,Обычный,13,Поломка оборудования,1,2024-03-03
Высокий ARPU,Проблема с сетью,Обычный,13,Поломка оборудования,1,2023-09-05
Высокий ARPU,Проблема с сетью,VIP,12,Технические работы,0,2023-12-18
Высокий ARPU,Некачественный сервис,VIP,2,Технические работы,0,2024-01-22
Высокий ARPU,Некачественный сервис,VIP,13,Технические работы,1,2023-11-07
Низкий ARPU,Ошибка в счёте,Обычный,11,Поломка оборудования,1,2024-11-27
Низкий ARPU,Проблема с сетью,VIP,4,Поломка оборудования,1,2024-07-26
Высокий ARPU,Проблема с сетью,Обычный,16,Поломка оборудования,1,2024-11-27
Низкий ARPU,Некачественный сервис,Обычный,3,Поломка оборудования,1,2024-10-08
Высокий ARPU,Некачественный сервис,VIP,19,Поломка оборудования,0,2023-02-10
Высокий ARPU,Некачественный сервис,VIP,5,Технические работы,1,2024-12-18
Низкий ARPU,Проблема с сетью,Обычный,9,Технические работы,0,2023-10-04
Высокий ARPU,,Обычный,18,Технические работы,0,2023-04-02
Низкий ARPU,Ошибка в счёте,VIP,1,Технические работы,0,2024-02-15
Низкий ARPU,Ошибка в счёте,VIP,4,Технические работы,0,2023-04-20
Низкий ARPU,Некачественный сервис,VIP,4,Технические работы,1,2023-10-18
Высокий ARPU,Некачественный сервис,VIP,13,Технические работы,1,2023-12-15
Низкий ARPU,Ошибка в счёте,VIP,13,Поломка оборудования,1,2024-06-23
Низкий ARPU,Некачественный сервис,Обычный,8,Технические работы,1,2024-04-15
Высокий ARPU,Ошибка в счёте,VIP,12,Технические работы,0,2024-04-25
